	mc
WMC2486235	50
WMC2486236	40
WMC2486237	67
WMC2486240	55
WMC2486241	110
WMC2486242	52
WMC2486243	66
WMC2486244	58
WMC2486245	55
WMC2486246	48
WMC2486247	52
WMC2486248	66
WMC2486249	55
WMC2486250	37
WMC2486251	72
WMC2486252	48
WMC2486253	55
WMC2486254	57
WMC2486255	37
WMC2486257	107
WMC2486259	97
WMC2486260	37
WMC2486261	79
WMC2486262	37
WMC2486263	114
WMC2486264	57
WMC2486265	83
WMC2486266	68
WMC2486267	58
WMC2486268	41
WMC2486269	37
WMC2486270	37
WMC2486271	38
WMC2486272	44
WMC2486275	60
WMC2486278	38
WMC2486281	70
WMC2486282	37
WMC2486284	59
WMC2486286	40
WMC2486289	45
WMC2486292	44
WMC2486294	38
WMC2486295	62
WMC2486297	42
WMC2486298	47
WMC2486300	67
WMC2486302	77
WMC2486303	53
WMC2486305	41
WMC2486306	55
WMC2486307	40
WMC2486308	67
WMC2486311	39
WMC2486313	52
WMC2486315	58
WMC2486316	54
WMC2486317	51
WMC2486318	59
WMC2486319	45
WMC2486321	97
WMC2486323	53
WMC2486324	60
WMC2486327	49
WMC2486328	56
WMC2486329	67
WMC2486330	53
WMC2486332	61
WMC2486333	87
WMC2486335	71
WMC2486336	58
WMC2486338	57
WMC2486341	39
WMC2486343	44
WMC2486344	44
WMC2486345	44
WMC2486346	52
WMC2486348	39
WMC2486349	66
WMC2486351	47
WMC2486352	66
WMC2486354	38
WMC2486356	43
WMC2486357	55
WMC2486358	58
WMC2486362	50
WMC2486363	55
WMC2486364	108
WMC2486365	54
WMC2486368	99
WMC2486371	53
WMC2486372	86
WMC2486374	45
WMC2486375	54
WMC2486377	70
WMC2486382	65
WMC2486383	57
WMC2486384	99
WMC2486385	37
WMC2486389	59
WMC2486391	45
WMC2486392	59
WMC2486395	86
WMC2486397	44
WMC2486398	61
WMC2486405	99
WMC2486407	100
WMC2486408	87
WMC2486409	44
WMC2486412	63
WMC2486413	40
WMC2486415	53
WMC2486416	38
WMC2486418	75
WMC2486419	39
WMC2486420	51
WMC2486424	37
WMC2486425	52
WMC2486426	122
WMC2486428	48
WMC2486431	40
WMC2486433	43
WMC2486434	79
WMC2486436	55
WMC2486437	62
WMC2486439	99
WMC2486440	44
WMC2486441	94
WMC2486443	44
WMC2486444	46
WMC2486445	58
WMC2486446	43
WMC2486448	54
WMC2486449	55
WMC2486451	54
WMC2486453	64
WMC2486454	53
WMC2486456	49
WMC2486457	88
WMC2486460	55
WMC2486461	81
WMC2486463	41
WMC2486464	38
WMC2486473	44
WMC2486474	63
WMC2486476	40
WMC2486478	40
WMC2486479	51
WMC2486480	41
WMC2486483	62
WMC2486484	117
WMC2486486	55
WMC2486488	71
WMC2486489	64
WMC2486490	83
WMC2486493	44
WMC2486494	66
WMC2486496	54
WMC2486498	96
WMC2486499	49
WMC2486501	42
WMC2486503	54
WMC2486505	47
WMC2486506	47
WMC2486508	44
WMC2486514	53
WMC2486516	43
WMC2486517	44
WMC2486518	37
WMC2486519	55
WMC2486523	37
WMC2486526	62
WMC2486528	48
WMC2486531	83
WMC2486533	39
WMC2486534	41
WMC2486537	44
WMC2486539	40
WMC2486540	64
WMC2486541	70
WMC2486542	84
WMC2486543	44
WMC2486544	68
WMC2486545	79
WMC2486547	92
WMC2486549	43
WMC2486550	44
WMC2486551	40
WMC2486552	47
WMC2486553	83
WMC2486555	52
WMC2486556	56
WMC2486557	93
WMC2486558	84
WMC2486559	48
WMC2486560	54
WMC2486561	10
WMC2486562	35
WMC2486564	25
WMC2486565	22
WMC2486569	42
WMC2486570	20
WMC2486571	28
WMC2486572	30
WMC2486574	18
WMC2486575	32
WMC2486576	8
WMC2486577	10
WMC2486578	13
WMC2486579	21
WMC2486580	30
WMC2486582	6
WMC2486583	33
WMC2486586	17
WMC2486587	14
WMC2486588	26
WMC2486589	11
WMC2486590	35
WMC2486591	14
WMC2486592	26
WMC2486595	28
WMC2486596	27
WMC2486597	21
WMC2486600	16
WMC2486601	8
WMC2486604	8
WMC2486606	1
WMC2486607	35
WMC2486608	33
WMC2486609	25
WMC2486611	35
WMC2486612	7
WMC2486613	28
WMC2486614	24
WMC2486615	12
WMC2486616	13
WMC2486617	24
WMC2486619	33
WMC2486620	29
WMC2486621	28
WMC2486623	21
WMC2486624	8
WMC2486625	23
WMC2486626	13
WMC2486628	8
WMC2486629	1
WMC2486630	19
WMC2486631	15
WMC2486632	8
WMC2486633	34
WMC2486634	33
WMC2486635	30
WMC2486636	13
WMC2486637	35
WMC2486638	11
WMC2486639	35
WMC2486641	30
WMC2486643	20
WMC2486644	6
WMC2486645	10
WMC2486646	10
WMC2486647	13
WMC2486649	31
WMC2486650	22
WMC2486651	1
WMC2486652	17
WMC2486653	36
WMC2486654	33
WMC2486655	22
WMC2486656	35
WMC2486657	23
WMC2486660	33
WMC2486663	7
WMC2486665	35
WMC2486669	30
WMC2486670	26
WMC2486672	23
WMC2486673	35
WMC2486675	20
WMC2486676	16
WMC2486678	6
WMC2486681	6
WMC2486683	28
WMC2486685	33
WMC2486686	6
WMC2486687	24
WMC2486688	20
WMC2486689	6
WMC2486693	22
WMC2486694	19
WMC2486695	23
WMC2486699	35
WMC2486702	32
WMC2486705	26
WMC2486706	17
WMC2486707	25
WMC2486708	25
WMC2486710	26
WMC2486711	27
WMC2486712	33
WMC2486714	29
WMC2486717	35
WMC2486718	7
WMC2486719	8
WMC2486720	19
WMC2486721	7
WMC2486723	26
WMC2486724	6
WMC2486725	29
WMC2486727	36
WMC2486729	101
WMC2486731	35
WMC2486732	14
WMC2486733	7
WMC2486735	26
WMC2486736	35
WMC2486737	30
WMC2486738	12
WMC2486740	8
WMC2486743	33
WMC2486744	8
WMC2486746	13
WMC2486747	33
WMC2486749	33
WMC2486750	35
WMC2486751	29
WMC2486752	28
WMC2486753	25
WMC2486754	24
WMC2486755	25
WMC2486756	16
WMC2486763	33
WMC2486764	25
WMC2486766	30
WMC2486769	25
WMC2486770	6
WMC2486772	35
WMC2486773	25
WMC2486775	13
WMC2486778	17
WMC2486780	6
WMC2486781	32
WMC2486783	7
WMC2486788	35
WMC2486790	85
WMC2486793	6
WMC2486794	26
WMC2486797	33
WMC2486801	28
WMC2486802	35
WMC2486803	15
WMC2486805	8
WMC2486806	31
WMC2486807	7
WMC2486808	32
WMC2486809	31
WMC2486810	30
WMC2486811	6
WMC2486812	15
WMC2486815	8
WMC2486816	6
WMC2486817	20
WMC2486819	12
WMC2486820	33
WMC2486821	17
WMC2486823	6
WMC2486824	31
WMC2486825	28
WMC2486827	29
WMC2486828	8
WMC2486829	7
WMC2486830	33
WMC2486831	17
WMC2486832	25
WMC2486833	24
WMC2486835	35
WMC2486836	9
WMC2486838	25
WMC2486840	35
WMC2486841	15
WMC2486843	10
WMC2486844	25
WMC2486845	8
WMC2486847	26
WMC2486848	35
WMC2486849	25
WMC2486851	9
WMC2486857	29
WMC2486858	9
WMC2486859	26
WMC2486860	33
WMC2486861	33
WMC2486862	8
WMC2486863	36
WMC2486864	33
WMC2486865	29
WMC2486870	13
WMC2486871	25
WMC2486872	20
WMC2486874	17
WMC2486877	8
WMC2486878	23
WMC2486879	7
WMC2486880	35
WMC2486882	26
WMC2486885	34
WMC2486886	26
WMC2486887	21
WMC2486888	29
WMC2486889	6
WMC2486890	6
WMC2486892	8
WMC2486893	1
WMC2486894	6
WMC2486895	25
WMC2486896	9
WMC2486897	8
WMC2486898	20
WMC2486899	17
WMC2486900	15
WMC2486901	21
WMC2486902	8
WMC2486903	35
WMC2486905	7
WMC2486906	19
WMC2486907	8
WMC2486908	10
WMC2486909	29
WMC2486912	36
WMC2486913	35
WMC2486914	23
WMC2486915	13
WMC2486916	25
WMC2486917	27
WMC2486918	21
WMC2486920	25
WMC2486921	31
WMC2486923	25
WMC2486924	25
WMC2486925	22
WMC2486926	6
WMC2486927	29
WMC2486928	29
WMC2486929	10
WMC2486931	35
WMC2486932	16
WMC2486933	30
WMC2486935	13
WMC2486936	12
WMC2486937	36
WMC2486940	29
WMC2486941	13
WMC2486943	12
WMC2486944	33
WMC2486945	93
WMC2486946	118
WMC2486947	54
WMC2486948	100
WMC2486949	58
WMC2486951	5
WMC2486953	62
WMC2486954	52
WMC2486955	59
WMC2486956	37
WMC2486957	93
WMC2486958	52
WMC2486960	57
WMC2486961	118
WMC2486962	117
WMC2486963	93
WMC2486964	99
WMC2486965	69
WMC2486966	94
WMC2486968	91
WMC2486970	103
WMC2486971	66
WMC2486972	73
WMC2486973	90
WMC2486974	97
WMC2486975	88
WMC2486977	97
WMC2486979	47
WMC2486980	65
WMC2486981	59
WMC2486983	101
WMC2486984	92
WMC2486985	101
WMC2486986	83
WMC2486987	61
WMC2486988	75
WMC2486989	88
WMC2486991	92
WMC2486992	88
WMC2486993	78
WMC2486994	78
WMC2486995	53
WMC2486997	81
WMC2486998	62
WMC2486999	122
WMC2487001	105
WMC2487002	95
WMC2487003	68
WMC2487004	93
WMC2487005	69
WMC2487007	62
WMC2487008	42
WMC2487010	67
WMC2487012	92
WMC2487014	118
WMC2487015	97
WMC2487016	53
WMC2487018	39
WMC2487020	32
WMC2487021	88
WMC2487022	84
WMC2487023	94
WMC2487024	115
WMC2487025	64
WMC2487028	96
WMC2487030	91
WMC2487031	87
WMC2487032	47
WMC2487033	78
WMC2487035	64
WMC2487036	83
WMC2487037	56
WMC2487038	103
WMC2487039	86
WMC2487046	92
WMC2487049	110
WMC2487050	81
WMC2487055	95
WMC2487058	94
WMC2487059	2
WMC2487060	53
WMC2487061	89
WMC2487062	72
WMC2487063	78
WMC2487065	60
WMC2487068	51
WMC2487069	91
WMC2487070	107
WMC2487071	114
WMC2487073	54
WMC2487074	82
WMC2487075	65
WMC2487076	114
WMC2487078	71
WMC2487079	91
WMC2487080	95
WMC2487082	103
WMC2487086	52
WMC2487089	57
WMC2487091	100
WMC2487094	91
WMC2487095	60
WMC2487096	89
WMC2487097	73
WMC2487098	98
WMC2487099	82
WMC2487100	95
WMC2487104	91
WMC2487106	116
WMC2487107	94
WMC2487108	54
WMC2487111	88
WMC2487116	100
WMC2487118	54
WMC2487120	55
WMC2487123	5
WMC2487124	93
WMC2487127	44
WMC2487128	97
WMC2487130	71
WMC2487131	61
WMC2487134	114
WMC2487136	56
WMC2487140	71
WMC2487143	88
WMC2487145	93
WMC2487147	122
WMC2487148	92
WMC2487150	73
WMC2487153	58
WMC2487154	93
WMC2487157	93
WMC2487158	81
WMC2487159	70
WMC2487160	84
WMC2487162	95
WMC2487164	92
WMC2487167	57
WMC2487168	52
WMC2487172	78
WMC2487174	94
WMC2487175	110
WMC2487176	97
WMC2487177	62
WMC2487180	92
WMC2487181	101
WMC2487182	111
WMC2487183	92
WMC2487185	81
WMC2487186	69
WMC2487187	106
WMC2487188	58
WMC2487189	120
WMC2487190	59
WMC2487191	97
WMC2487192	93
WMC2487195	65
WMC2487196	69
WMC2487199	94
WMC2487200	89
WMC2487201	64
WMC2487203	51
WMC2487204	73
WMC2487205	69
WMC2487207	83
WMC2487209	90
WMC2487211	78
WMC2487212	86
WMC2487215	39
WMC2487216	64
WMC2487217	40
WMC2487218	106
WMC2487219	89
WMC2487220	80
WMC2487221	122
WMC2487225	72
WMC2487228	92
WMC2487230	59
WMC2487231	65
WMC2487232	56
WMC2487233	111
WMC2487234	3
WMC2487236	1
WMC2487237	63
WMC2487239	52
WMC2487241	96
WMC2487242	69
WMC2487244	86
WMC2487245	70
WMC2487246	86
WMC2487247	118
WMC2487248	68
WMC2487250	91
WMC2487254	43
WMC2487257	89
WMC2487258	87
WMC2487260	57
WMC2487261	1
WMC2487262	118
WMC2487269	40
WMC2487270	63
WMC2487272	70
WMC2487274	65
WMC2487278	65
WMC2487279	63
WMC2487280	73
WMC2487282	88
WMC2487285	84
WMC2487287	91
WMC2487288	98
WMC2487289	80
WMC2487291	61
WMC2487293	64
WMC2487299	5
WMC2487301	86
WMC2487303	92
WMC2487305	64
WMC2487307	65
WMC2487308	70
WMC2487309	96
WMC2487311	92
WMC2487312	101
WMC2487313	91
WMC2487317	1
WMC2487319	87
WMC2487320	54
WMC2487321	42
WMC2487323	60
WMC2487327	92
WMC2487328	84
WMC2487714	63
WMC2487715	56
WMC2487716	55
WMC2487717	54
WMC2487719	80
WMC2487721	48
WMC2487722	70
WMC2487724	100
WMC2487726	61
WMC2487727	55
WMC2487728	44
WMC2487729	57
WMC2487730	59
WMC2487732	100
WMC2487733	62
WMC2487734	40
WMC2487735	60
WMC2487738	44
WMC2487739	115
WMC2487740	43
WMC2487741	44
WMC2487742	56
WMC2487743	45
WMC2487744	60
WMC2487745	37
WMC2487746	90
WMC2487747	38
WMC2487748	58
WMC2487749	67
WMC2487751	50
WMC2487752	65
WMC2487753	40
WMC2487754	66
WMC2487755	70
WMC2487756	41
WMC2487757	63
WMC2487759	63
WMC2487761	37
WMC2487762	55
WMC2487763	51
WMC2487764	91
WMC2487765	78
WMC2487767	42
WMC2487768	96
WMC2487769	38
WMC2487771	42
WMC2487773	43
WMC2487775	72
WMC2487776	40
WMC2487777	41
WMC2487778	101
WMC2487779	47
WMC2487780	37
WMC2487782	38
WMC2487783	41
WMC2487784	47
WMC2487785	46
WMC2487786	42
WMC2487789	57
WMC2487790	43
WMC2487791	58
WMC2487793	42
WMC2487796	59
WMC2487798	43
WMC2487799	87
WMC2487801	50
WMC2487802	50
WMC2487803	88
WMC2487804	67
WMC2487806	49
WMC2487807	40
WMC2487808	59
WMC2487814	52
WMC2487815	41
WMC2487820	67
WMC2487824	61
WMC2487825	37
WMC2487828	58
WMC2487829	55
WMC2487830	54
WMC2487831	80
WMC2487833	51
WMC2487834	51
WMC2487837	54
WMC2487839	57
WMC2487840	59
WMC2487843	38
WMC2487844	38
WMC2487846	39
WMC2487847	87
WMC2487849	95
WMC2487853	40
WMC2487855	49
WMC2487859	38
WMC2487860	37
WMC2487863	76
WMC2487864	79
WMC2487865	100
WMC2487866	48
WMC2487868	38
WMC2487869	91
WMC2487870	41
WMC2487871	81
WMC2487872	67
WMC2487876	48
WMC2487879	37
WMC2487883	60
WMC2487884	37
WMC2487885	86
WMC2487887	39
WMC2487888	54
WMC2487890	50
WMC2487892	81
WMC2487894	38
WMC2487900	119
WMC2487901	55
WMC2487904	47
WMC2487907	61
WMC2487910	96
WMC2487911	54
WMC2487916	84
WMC2487918	53
WMC2487925	42
WMC2487927	96
WMC2487930	39
WMC2487932	38
WMC2487933	61
WMC2487935	41
WMC2487938	100
WMC2487940	59
WMC2487941	111
WMC2487943	61
WMC2487949	47
WMC2487956	84
WMC2487957	51
WMC2487958	52
WMC2487959	88
WMC2487960	41
WMC2487964	47
WMC2487967	58
WMC2487969	41
WMC2487970	57
WMC2487971	66
WMC2487973	43
WMC2487974	39
WMC2487975	42
WMC2487976	1
WMC2487977	54
WMC2487981	65
WMC2487982	60
WMC2487984	37
WMC2487987	54
WMC2487990	72
WMC2487993	43
WMC2487996	56
WMC2487998	41
WMC2487999	82
WMC2488000	62
WMC2488005	85
WMC2488010	47
WMC2488012	114
WMC2488013	81
WMC2488014	59
WMC2488015	38
WMC2488016	96
WMC2488019	120
WMC2488020	67
WMC2488022	67
WMC2488024	60
WMC2488028	41
WMC2488029	83
WMC2488032	74
WMC2488036	42
WMC2488037	84
WMC2488039	48
WMC2488040	39
WMC2488049	60
WMC2488050	43
WMC2488055	54
WMC2488056	42
WMC2488057	52
WMC2488061	46
WMC2488062	41
WMC2488064	72
WMC2488067	38
WMC2488068	57
WMC2488069	38
WMC2488070	55
WMC2488074	62
WMC2488075	60
WMC2488076	60
WMC2488077	55
WMC2488078	59
WMC2488079	51
WMC2488081	104
WMC2488085	113
WMC2488087	43
WMC2488088	101
WMC2488089	49
WMC2488091	53
WMC2488092	51
WMC2488094	37
WMC2488096	37
WMC2488098	14
WMC2488100	31
WMC2488101	34
WMC2488102	25
WMC2488103	13
WMC2488105	11
WMC2488107	10
WMC2488108	14
WMC2488109	17
WMC2488110	8
WMC2488114	25
WMC2488115	31
WMC2488116	1
WMC2488117	32
WMC2488118	7
WMC2488120	8
WMC2488121	33
WMC2488122	17
WMC2488123	8
WMC2488124	8
WMC2488125	35
WMC2488126	13
WMC2488127	9
WMC2488128	30
WMC2488130	13
WMC2488131	10
WMC2488132	8
WMC2488134	29
WMC2488135	15
WMC2488136	32
WMC2488138	36
WMC2488139	32
WMC2488140	29
WMC2488141	31
WMC2488142	9
WMC2488143	11
WMC2488144	8
WMC2488145	31
WMC2488146	30
WMC2488147	26
WMC2488148	17
WMC2488149	29
WMC2488150	8
WMC2488151	6
WMC2488152	8
WMC2488153	13
WMC2488155	15
WMC2488156	26
WMC2488157	32
WMC2488159	12
WMC2488160	7
WMC2488161	9
WMC2488162	22
WMC2488164	21
WMC2488165	22
WMC2488166	11
WMC2488167	22
WMC2488169	22
WMC2488170	12
WMC2488171	11
WMC2488172	34
WMC2488174	22
WMC2488175	33
WMC2488177	22
WMC2488179	14
WMC2488180	30
WMC2488181	32
WMC2488182	8
WMC2488183	10
WMC2488184	21
WMC2488185	23
WMC2488186	29
WMC2488187	10
WMC2488188	23
WMC2488189	36
WMC2488190	10
WMC2488198	17
WMC2488199	9
WMC2488205	32
WMC2488206	8
WMC2488209	9
WMC2488210	13
WMC2488212	30
WMC2488213	9
WMC2488214	38
WMC2488215	14
WMC2488216	11
WMC2488217	31
WMC2488218	7
WMC2488219	35
WMC2488220	33
WMC2488222	17
WMC2488223	8
WMC2488224	6
WMC2488225	7
WMC2488226	15
WMC2488227	10
WMC2488228	25
WMC2488229	13
WMC2488231	31
WMC2488232	9
WMC2488233	9
WMC2488234	22
WMC2488236	31
WMC2488237	22
WMC2488239	23
WMC2488240	22
WMC2488242	7
WMC2488245	15
WMC2488246	14
WMC2488247	14
WMC2488248	8
WMC2488250	8
WMC2488251	29
WMC2488252	19
WMC2488255	18
WMC2488257	10
WMC2488258	15
WMC2488259	26
WMC2488260	15
WMC2488261	35
WMC2488263	14
WMC2488265	11
WMC2488269	32
WMC2488270	8
WMC2488271	22
WMC2488272	10
WMC2488273	13
WMC2488274	8
WMC2488276	8
WMC2488277	1
WMC2488278	30
WMC2488279	9
WMC2488282	18
WMC2488283	17
WMC2488284	16
WMC2488285	24
WMC2488288	8
WMC2488292	10
WMC2488295	30
WMC2488298	8
WMC2488299	26
WMC2488302	35
WMC2488303	17
WMC2488304	6
WMC2488306	33
WMC2488307	35
WMC2488308	30
WMC2488312	8
WMC2488314	29
WMC2488316	9
WMC2488317	28
WMC2488318	29
WMC2488319	8
WMC2488324	29
WMC2488325	7
WMC2488327	9
WMC2488328	13
WMC2488329	30
WMC2488331	28
WMC2488334	6
WMC2488335	8
WMC2488336	10
WMC2488338	8
WMC2488339	34
WMC2488340	15
WMC2488341	20
WMC2488342	9
WMC2488343	35
WMC2488344	33
WMC2488347	36
WMC2488350	33
WMC2488351	9
WMC2488352	9
WMC2488353	16
WMC2488355	11
WMC2488356	32
WMC2488357	10
WMC2488359	31
WMC2488360	23
WMC2488361	8
WMC2488363	6
WMC2488364	36
WMC2488365	22
WMC2488367	28
WMC2488369	17
WMC2488370	9
WMC2488371	29
WMC2488372	33
WMC2488373	23
WMC2488374	21
WMC2488377	9
WMC2488381	13
WMC2488382	19
WMC2488386	33
WMC2488387	17
WMC2488389	21
WMC2488390	15
WMC2488391	16
WMC2488394	35
WMC2488395	32
WMC2488396	25
WMC2488397	35
WMC2488398	21
WMC2488399	22
WMC2488400	6
WMC2488401	12
WMC2488402	9
WMC2488404	34
WMC2488406	8
WMC2488407	9
WMC2488408	9
WMC2488409	25
WMC2488410	32
WMC2488412	15
WMC2488413	31
WMC2488414	23
WMC2488415	6
WMC2488416	23
WMC2488417	27
WMC2488418	20
WMC2488419	20
WMC2488421	22
WMC2488423	17
WMC2488424	8
WMC2488425	8
WMC2488426	22
WMC2488428	9
WMC2488429	22
WMC2488430	30
WMC2488431	11
WMC2488432	33
WMC2488433	9
WMC2488434	10
WMC2488436	25
WMC2488440	15
WMC2488443	24
WMC2488446	31
WMC2488447	6
WMC2488448	15
WMC2488451	16
WMC2488452	23
WMC2488453	26
WMC2488454	9
WMC2488455	31
WMC2488456	28
WMC2488457	22
WMC2488459	22
WMC2488460	31
WMC2488462	32
WMC2488463	17
WMC2488464	16
WMC2488465	8
WMC2488467	27
WMC2488469	20
WMC2488470	30
WMC2488472	22
WMC2488473	17
WMC2488474	108
WMC2488476	24
WMC2488477	14
WMC2488478	8
WMC2488480	15
WMC2488481	45
WMC2488482	56
WMC2488484	60
WMC2488485	102
WMC2488486	53
WMC2488487	87
WMC2488489	61
WMC2488490	90
WMC2488491	29
WMC2488492	39
WMC2488493	98
WMC2488494	86
WMC2488495	93
WMC2488496	60
WMC2488497	88
WMC2488498	85
WMC2488499	85
WMC2488500	88
WMC2488502	76
WMC2488503	111
WMC2488504	37
WMC2488505	53
WMC2488506	97
WMC2488507	105
WMC2488508	48
WMC2488509	96
WMC2488510	91
WMC2488511	93
WMC2488512	32
WMC2488514	90
WMC2488515	48
WMC2488516	119
WMC2488517	75
WMC2488518	108
WMC2488519	104
WMC2488521	96
WMC2488523	69
WMC2488524	76
WMC2488525	92
WMC2488526	71
WMC2488527	86
WMC2488528	45
WMC2488529	78
WMC2488530	95
WMC2488531	65
WMC2488532	81
WMC2488533	108
WMC2488534	66
WMC2488535	90
WMC2488536	91
WMC2488537	68
WMC2488539	70
WMC2488541	111
WMC2488543	107
WMC2488544	65
WMC2488545	64
WMC2488546	69
WMC2488548	103
WMC2488549	107
WMC2488550	121
WMC2488551	88
WMC2488552	98
WMC2488553	88
WMC2488554	99
WMC2488555	91
WMC2488556	66
WMC2488557	84
WMC2488558	55
WMC2488559	111
WMC2488561	69
WMC2488564	97
WMC2488565	88
WMC2488566	103
WMC2488567	39
WMC2488568	72
WMC2488569	104
WMC2488570	118
WMC2488571	105
WMC2488572	89
WMC2488573	91
WMC2488574	72
WMC2488575	104
WMC2488577	58
WMC2488579	57
WMC2488581	88
WMC2488583	109
WMC2488585	89
WMC2488586	39
WMC2488590	46
WMC2488591	52
WMC2488592	51
WMC2488593	91
WMC2488594	58
WMC2488595	54
WMC2488596	110
WMC2488598	85
WMC2488599	71
WMC2488600	81
WMC2488602	65
WMC2488603	89
WMC2488604	62
WMC2488605	3
WMC2488606	120
WMC2488607	104
WMC2488608	110
WMC2488609	88
WMC2488611	77
WMC2488612	89
WMC2488613	118
WMC2488614	73
WMC2488615	72
WMC2488616	48
WMC2488618	91
WMC2488619	73
WMC2488620	101
WMC2488621	99
WMC2488623	27
WMC2488624	67
WMC2488626	106
WMC2488627	96
WMC2488628	91
WMC2488629	61
WMC2488630	114
WMC2488631	70
WMC2488632	70
WMC2488633	108
WMC2488634	57
WMC2488635	119
WMC2488637	99
WMC2488638	71
WMC2488639	83
WMC2488640	85
WMC2488641	51
WMC2488643	119
WMC2488644	65
WMC2488645	108
WMC2488646	83
WMC2488647	51
WMC2488648	81
WMC2488651	52
WMC2488652	66
WMC2488653	73
WMC2488655	59
WMC2488656	93
WMC2488658	81
WMC2488659	104
WMC2488660	113
WMC2488661	89
WMC2488662	51
WMC2488663	91
WMC2488664	102
WMC2488666	81
WMC2488667	80
WMC2488668	84
WMC2488669	3
WMC2488670	117
WMC2488672	71
WMC2488673	106
WMC2488674	99
WMC2488675	111
WMC2488677	77
WMC2488678	88
WMC2488679	118
WMC2488681	63
WMC2488682	90
WMC2488684	71
WMC2488685	99
WMC2488686	53
WMC2488687	73
WMC2488688	112
WMC2488689	93
WMC2488690	90
WMC2488691	118
WMC2488692	77
WMC2488695	118
WMC2488696	72
WMC2488699	84
WMC2488700	78
WMC2488701	8
WMC2488702	68
WMC2488703	90
WMC2488704	121
WMC2488705	38
WMC2488708	63
WMC2488709	76
WMC2488710	51
WMC2488711	62
WMC2488712	113
WMC2488713	85
WMC2488716	53
WMC2488717	102
WMC2488719	83
WMC2488720	65
WMC2488722	98
WMC2488723	70
WMC2488724	97
WMC2488725	82
WMC2488728	81
WMC2488730	70
WMC2488731	78
WMC2488732	86
WMC2488734	90
WMC2488736	122
WMC2488737	69
WMC2488739	95
WMC2488740	49
WMC2488742	91
WMC2488743	74
WMC2488744	79
WMC2488745	40
WMC2488747	67
WMC2488748	75
WMC2488749	109
WMC2488750	115
WMC2488751	49
WMC2488752	102
WMC2488753	86
WMC2488754	70
WMC2488756	70
WMC2488758	89
WMC2488761	94
WMC2488764	30
WMC2488767	81
WMC2488768	88
WMC2488769	107
WMC2488771	85
WMC2488774	57
WMC2488775	93
WMC2488778	63
WMC2488779	96
WMC2488780	50
WMC2488781	104
WMC2488782	86
WMC2488783	41
WMC2488786	73
WMC2488787	92
WMC2488789	121
WMC2488791	63
WMC2488792	90
WMC2488794	70
WMC2488796	67
WMC2488797	1
WMC2488798	74
WMC2488800	71
WMC2488802	118
WMC2488803	85
WMC2488804	111
WMC2488805	68
WMC2488807	86
WMC2488808	101
WMC2488810	75
WMC2488811	60
WMC2488812	77
WMC2488813	97
WMC2488814	56
WMC2488815	63
WMC2488816	97
WMC2488818	65
WMC2488819	80
WMC2488820	86
WMC2488821	45
WMC2488822	76
WMC2488823	60
WMC2488824	58
WMC2488825	75
WMC2488826	58
WMC2488827	50
WMC2488828	56
WMC2488829	83
WMC2488831	91
WMC2488832	90
WMC2488833	94
WMC2488834	86
WMC2488835	96
WMC2488836	63
WMC2488838	94
WMC2488839	74
WMC2488840	115
WMC2488841	116
WMC2488842	103
WMC2488843	70
WMC2488845	89
WMC2488846	69
WMC2488847	88
WMC2488848	83
WMC2488849	114
WMC2488851	42
WMC2488852	80
WMC2488853	57
WMC2488854	112
WMC2488855	88
WMC2488856	81
WMC2488857	116
WMC2488859	50
WMC2488860	77
WMC2488861	48
WMC2488864	40
WMC2489249	92
WMC2489252	43
WMC2489255	60
WMC2489258	53
WMC2489259	39
WMC2489260	50
WMC2489261	37
WMC2489262	118
WMC2489263	3
WMC2489265	43
WMC2489266	43
WMC2489267	1
WMC2489268	96
WMC2489269	93
WMC2489271	67
WMC2489272	50
WMC2489274	58
WMC2489275	44
WMC2489276	54
WMC2489277	61
WMC2489278	45
WMC2489279	85
WMC2489280	57
WMC2489282	52
WMC2489283	38
WMC2489284	67
WMC2489285	55
WMC2489286	48
WMC2489287	47
WMC2489288	53
WMC2489289	61
WMC2489290	41
WMC2489292	49
WMC2489293	63
WMC2489294	115
WMC2489295	58
WMC2489296	76
WMC2489297	68
WMC2489299	83
WMC2489300	40
WMC2489301	54
WMC2489302	52
WMC2489303	53
WMC2489305	42
WMC2489306	47
WMC2489307	95
WMC2489309	58
WMC2489313	55
WMC2489314	42
WMC2489315	79
WMC2489316	60
WMC2489317	46
WMC2489318	46
WMC2489319	49
WMC2489321	50
WMC2489323	49
WMC2489324	1
WMC2489325	61
WMC2489327	111
WMC2489328	55
WMC2489329	40
WMC2489331	85
WMC2489332	83
WMC2489333	112
WMC2489334	44
WMC2489335	52
WMC2489336	61
WMC2489337	37
WMC2489338	38
WMC2489339	49
WMC2489340	40
WMC2489341	40
WMC2489347	51
WMC2489353	54
WMC2489354	48
WMC2489357	56
WMC2489358	56
WMC2489360	46
WMC2489361	40
WMC2489362	47
WMC2489364	89
WMC2489366	47
WMC2489367	60
WMC2489369	45
WMC2489370	100
WMC2489371	70
WMC2489372	64
WMC2489374	57
WMC2489375	56
WMC2489377	39
WMC2489379	106
WMC2489381	70
WMC2489382	40
WMC2489383	74
WMC2489384	53
WMC2489386	39
WMC2489389	43
WMC2489390	73
WMC2489391	37
WMC2489393	45
WMC2489394	42
WMC2489395	44
WMC2489398	100
WMC2489400	56
WMC2489401	42
WMC2489402	95
WMC2489403	42
WMC2489404	54
