	mc
WMC2375967	115
WMC2375968	164
WMC2376353	158
WMC2376354	91
WMC2376355	9
WMC2376356	152
WMC2376357	9
WMC2376358	117
WMC2376359	79
WMC2376362	122
WMC2376365	97
WMC2376366	91
WMC2376369	78
WMC2376370	82
WMC2376371	91
WMC2376374	203
WMC2376375	99
WMC2376376	135
WMC2376377	189
WMC2376378	129
WMC2376379	139
WMC2376380	149
WMC2376381	73
WMC2376382	121
WMC2376383	139
WMC2376384	10
WMC2376388	97
WMC2376389	125
WMC2376391	159
WMC2376392	87
WMC2376393	133
WMC2376394	138
WMC2376395	93
WMC2376396	139
WMC2376397	89
WMC2376398	144
WMC2376400	72
WMC2376401	152
WMC2376403	88
WMC2376404	117
WMC2376405	196
WMC2376406	110
WMC2376407	188
WMC2376408	143
WMC2376411	91
WMC2376412	138
WMC2376413	126
WMC2376414	102
WMC2376415	71
WMC2376416	83
WMC2376419	159
WMC2376420	73
WMC2376421	88
WMC2376422	85
WMC2376423	92
WMC2376425	100
WMC2376427	89
WMC2376428	146
WMC2376429	148
WMC2376430	109
WMC2376431	117
WMC2376432	195
WMC2376435	146
WMC2376436	207
WMC2376437	9
WMC2376439	123
WMC2376440	107
WMC2376441	122
WMC2376442	208
WMC2376443	117
WMC2376444	91
WMC2376446	125
WMC2376447	188
WMC2376449	114
WMC2376451	84
WMC2376452	9
WMC2376455	95
WMC2376457	143
WMC2376461	92
WMC2376463	88
WMC2376465	149
WMC2376466	133
WMC2376467	200
WMC2376470	117
WMC2376471	74
WMC2376482	100
WMC2376484	10
WMC2376486	158
WMC2376487	152
WMC2376492	146
WMC2376497	125
WMC2376499	158
WMC2376502	203
WMC2376503	189
WMC2376504	159
WMC2376506	137
WMC2376507	159
WMC2376510	91
WMC2376511	106
WMC2376512	117
WMC2376515	159
WMC2376519	114
WMC2376521	179
WMC2376524	118
WMC2376525	202
WMC2376528	144
WMC2376531	84
WMC2376532	137
WMC2376533	192
WMC2376538	99
WMC2376546	154
WMC2376550	200
WMC2376551	89
WMC2376554	178
WMC2376555	102
WMC2376560	120
WMC2376562	159
WMC2376563	200
WMC2376566	9
WMC2376568	83
WMC2376570	155
WMC2376571	139
WMC2376572	117
WMC2376575	107
WMC2376577	9
WMC2376581	76
WMC2376585	175
WMC2376589	201
WMC2376590	159
WMC2376597	187
WMC2376598	107
WMC2376601	214
WMC2376602	102
WMC2376605	83
WMC2376606	159
WMC2376612	89
WMC2376613	119
WMC2376617	150
WMC2376621	123
WMC2376622	147
WMC2376623	152
WMC2376627	114
WMC2376628	9
WMC2376629	93
WMC2376630	9
WMC2376632	138
WMC2376636	117
WMC2376638	122
WMC2376642	9
WMC2376643	159
WMC2376647	198
WMC2376650	9
WMC2376653	201
WMC2376654	96
WMC2376655	119
WMC2376660	156
WMC2376661	116
WMC2376662	122
WMC2376663	159
WMC2376668	95
WMC2376669	154
WMC2376670	148
WMC2376676	214
WMC2376677	148
WMC2376679	166
WMC2376681	129
WMC2376684	166
WMC2376685	159
WMC2376686	146
WMC2376687	152
WMC2376689	167
WMC2376690	137
WMC2376693	130
WMC2376695	154
WMC2376696	88
WMC2376699	10
WMC2376700	120
WMC2376701	71
WMC2376703	89
WMC2376708	218
WMC2376709	218
WMC2376711	154
WMC2376715	152
WMC2376717	190
WMC2376719	200
WMC2376723	198
WMC2376726	151
WMC2376727	152
WMC2376732	9
WMC2376734	139
WMC2376737	62
WMC2376738	55
WMC2376739	53
WMC2376742	3
WMC2376743	52
WMC2376746	50
WMC2376747	61
WMC2376748	41
WMC2376749	4
WMC2376750	62
WMC2376751	34
WMC2376753	50
WMC2376754	22
WMC2376755	52
WMC2376756	23
WMC2376758	53
WMC2376761	54
WMC2376762	48
WMC2376763	49
WMC2376764	17
WMC2376766	48
WMC2376767	53
WMC2376768	52
WMC2376769	22
WMC2376771	69
WMC2376772	67
WMC2376773	63
WMC2376774	62
WMC2376775	43
WMC2376776	64
WMC2376777	45
WMC2376778	49
WMC2376781	53
WMC2376782	3
WMC2376783	64
WMC2376784	19
WMC2376785	50
WMC2376787	62
WMC2376788	34
WMC2376789	15
WMC2376790	58
WMC2376791	65
WMC2376792	24
WMC2376793	40
WMC2376795	34
WMC2376796	1
WMC2376797	52
WMC2376798	51
WMC2376799	62
WMC2376800	62
WMC2376801	16
WMC2376802	18
WMC2376803	54
WMC2376805	34
WMC2376806	18
WMC2376807	20
WMC2376808	61
WMC2376810	63
WMC2376811	44
WMC2376812	55
WMC2376813	54
WMC2376814	56
WMC2376815	49
WMC2376816	53
WMC2376819	39
WMC2376820	51
WMC2376821	40
WMC2376822	47
WMC2376823	35
WMC2376824	13
WMC2376825	53
WMC2376826	159
WMC2376827	51
WMC2376828	2
WMC2376829	55
WMC2376830	48
WMC2376831	65
WMC2376832	3
WMC2376833	48
WMC2376834	49
WMC2376836	39
WMC2376841	55
WMC2376844	47
WMC2376845	48
WMC2376846	20
WMC2376849	45
WMC2376851	64
WMC2376852	20
WMC2376855	41
WMC2376856	58
WMC2376857	16
WMC2376858	24
WMC2376860	22
WMC2376861	64
WMC2376862	55
WMC2376863	55
WMC2376864	48
WMC2376865	52
WMC2376869	19
WMC2376870	63
WMC2376871	53
WMC2376874	27
WMC2376876	40
WMC2376878	63
WMC2376879	48
WMC2376881	44
WMC2376882	49
WMC2376883	63
WMC2376884	58
WMC2376885	62
WMC2376892	55
WMC2376893	53
WMC2376896	9
WMC2376897	36
WMC2376901	69
WMC2376903	51
WMC2376904	55
WMC2376905	52
WMC2376906	42
WMC2376909	19
WMC2376910	40
WMC2376911	55
WMC2376913	57
WMC2376914	58
WMC2376916	62
WMC2376917	50
WMC2376918	44
WMC2376919	64
WMC2376920	58
WMC2376921	35
WMC2376922	2
WMC2376924	14
WMC2376925	15
WMC2376926	59
WMC2376928	50
WMC2376930	64
WMC2376932	58
WMC2376938	63
WMC2376940	59
WMC2376942	20
WMC2376945	59
WMC2376947	14
WMC2376949	67
WMC2376950	4
WMC2376952	58
WMC2376954	58
WMC2376957	1
WMC2376959	58
WMC2376960	36
WMC2376961	64
WMC2376963	2
WMC2376964	64
WMC2376965	1
WMC2376966	48
WMC2376974	58
WMC2376975	50
WMC2376977	48
WMC2376978	51
WMC2376979	50
WMC2376981	69
WMC2376983	13
WMC2376984	41
WMC2376985	53
WMC2376986	63
WMC2376987	63
WMC2376990	59
WMC2376991	39
WMC2376992	34
WMC2376993	39
WMC2376997	18
WMC2376998	47
WMC2376999	20
WMC2377000	60
WMC2377001	69
WMC2377003	68
WMC2377004	23
WMC2377005	69
WMC2377006	67
WMC2377007	16
WMC2377008	13
WMC2377009	49
WMC2377011	14
WMC2377012	39
WMC2377014	64
WMC2377015	18
WMC2377017	64
WMC2377019	61
WMC2377020	23
WMC2377021	69
WMC2377022	63
WMC2377023	63
WMC2377024	3
WMC2377026	64
WMC2377028	58
WMC2377029	39
WMC2377033	44
WMC2377034	61
WMC2377035	53
WMC2377036	59
WMC2377037	61
WMC2377038	22
WMC2377039	44
WMC2377042	58
WMC2377043	58
WMC2377044	62
WMC2377045	13
WMC2377046	69
WMC2377047	53
WMC2377048	62
WMC2377049	53
WMC2377052	20
WMC2377053	39
WMC2377055	65
WMC2377058	52
WMC2377060	67
WMC2377061	19
WMC2377062	58
WMC2377064	48
WMC2377065	47
WMC2377066	50
WMC2377068	50
WMC2377069	15
WMC2377070	65
WMC2377073	3
WMC2377076	48
WMC2377078	65
WMC2377079	54
WMC2377081	20
WMC2377082	69
WMC2377083	22
WMC2377084	40
WMC2377085	42
WMC2377087	66
WMC2377089	54
WMC2377091	39
WMC2377093	49
WMC2377094	59
WMC2377095	49
WMC2377096	44
WMC2377097	55
WMC2377100	70
WMC2377101	48
WMC2377102	49
WMC2377103	17
WMC2377105	20
WMC2377106	55
WMC2377107	14
WMC2377108	52
WMC2377109	18
WMC2377110	69
WMC2377112	55
WMC2377114	58
WMC2377115	16
WMC2377116	50
WMC2377117	49
WMC2377118	58
WMC2377120	39
WMC2377121	112
WMC2377122	214
WMC2377124	185
WMC2377126	217
WMC2377127	105
WMC2377130	207
WMC2377131	79
WMC2377132	191
WMC2377133	115
WMC2377134	211
WMC2377135	196
WMC2377137	210
WMC2377138	181
WMC2377140	89
WMC2377141	175
WMC2377142	207
WMC2377144	77
WMC2377145	135
WMC2377146	81
WMC2377147	187
WMC2377148	152
WMC2377149	161
WMC2377150	207
WMC2377151	203
WMC2377155	195
WMC2377156	182
WMC2377159	209
WMC2377160	213
WMC2377161	209
WMC2377162	170
WMC2377165	210
WMC2377166	80
WMC2377167	208
WMC2377168	210
WMC2377171	200
WMC2377172	190
WMC2377173	208
WMC2377174	131
WMC2377175	89
WMC2377179	75
WMC2377180	208
WMC2377181	208
WMC2377183	184
WMC2377184	207
WMC2377186	85
WMC2377190	208
WMC2377191	173
WMC2377192	200
WMC2377193	88
WMC2377194	71
WMC2377195	211
WMC2377196	189
WMC2377198	209
WMC2377200	207
WMC2377203	188
WMC2377206	10
WMC2377207	207
WMC2377208	208
WMC2377209	146
WMC2377210	208
WMC2377212	207
WMC2377214	75
WMC2377215	208
WMC2377216	71
WMC2377218	111
WMC2377220	214
WMC2377222	209
WMC2377223	89
WMC2377225	135
WMC2377227	101
WMC2377228	208
WMC2377229	213
WMC2377231	209
WMC2377233	200
WMC2377235	90
WMC2377236	99
WMC2377238	185
WMC2377239	77
WMC2377241	183
WMC2377243	209
WMC2377244	212
WMC2377245	166
WMC2377246	208
WMC2377247	211
WMC2377249	173
WMC2377250	184
WMC2377253	77
WMC2377254	208
WMC2377255	208
WMC2377259	178
WMC2377260	211
WMC2377263	105
WMC2377269	117
WMC2377271	210
WMC2377272	165
WMC2377274	213
WMC2377275	203
WMC2377276	94
WMC2377279	210
WMC2377281	12
WMC2377289	211
WMC2377291	209
WMC2377292	112
WMC2377297	91
WMC2377299	91
WMC2377301	12
WMC2377302	175
WMC2377303	207
WMC2377307	205
WMC2377310	208
WMC2377315	96
WMC2377316	206
WMC2377318	214
WMC2377319	178
WMC2377323	175
WMC2377324	209
WMC2377326	173
WMC2377328	208
WMC2377330	173
WMC2377334	180
WMC2377337	208
WMC2377339	169
WMC2377340	217
WMC2377343	209
WMC2377352	207
WMC2377354	130
WMC2377359	76
WMC2377360	114
WMC2377365	177
WMC2377367	196
WMC2377368	214
WMC2377370	93
WMC2377372	194
WMC2377374	197
WMC2377376	208
WMC2377380	183
WMC2377385	178
WMC2377387	118
WMC2377391	215
WMC2377393	207
WMC2377397	128
WMC2377399	136
WMC2377400	81
WMC2377401	85
WMC2377402	215
WMC2377405	90
WMC2377406	176
WMC2377407	205
WMC2377408	117
WMC2377410	211
WMC2377412	167
WMC2377415	208
WMC2377418	216
WMC2377420	215
WMC2377425	165
WMC2377428	124
WMC2377430	196
WMC2377431	211
WMC2377432	208
WMC2377437	152
WMC2377438	103
WMC2377441	213
WMC2377442	94
WMC2377445	208
WMC2377450	121
WMC2377452	183
WMC2377453	158
WMC2377455	180
WMC2377456	213
WMC2377458	208
WMC2377459	76
WMC2377461	102
WMC2377462	218
WMC2377464	76
WMC2377465	187
WMC2377468	175
WMC2377471	214
WMC2377473	209
WMC2377477	209
WMC2377479	208
WMC2377481	158
WMC2377485	76
WMC2377487	91
WMC2377489	119
WMC2377490	180
WMC2377494	193
WMC2377495	217
WMC2377498	76
WMC2377499	211
WMC2377501	218
WMC2377504	173
WMC2377506	200
WMC2377507	119
WMC2377517	213
WMC2377519	213
WMC2377523	104
WMC2377525	90
WMC2377526	89
WMC2377531	89
WMC2377533	92
WMC2377534	90
WMC2377535	5
WMC2377536	170
WMC2377538	92
WMC2377541	119
WMC2377542	69
WMC2377544	207
WMC2377547	90
WMC2377551	208
WMC2377554	89
WMC2377555	153
WMC2377557	170
WMC2377558	171
WMC2377560	209
WMC2377566	210
WMC2377567	207
WMC2377570	125
WMC2377571	128
WMC2377572	207
WMC2377573	209
WMC2377574	140
WMC2377575	215
WMC2377579	216
WMC2377581	196
WMC2377582	162
WMC2377583	207
WMC2377587	114
WMC2377589	213
WMC2377590	89
WMC2377592	207
WMC2377594	93
WMC2377595	209
WMC2377596	204
WMC2377599	197
WMC2377604	163
WMC2377610	218
WMC2377612	172
WMC2377614	153
WMC2377618	115
WMC2377620	211
WMC2377621	177
WMC2377624	120
WMC2377625	179
WMC2377629	176
WMC2377630	216
WMC2377631	167
WMC2377638	213
WMC2377644	173
WMC2377646	169
WMC2377654	162
WMC2377660	168
WMC2377663	214
WMC2377667	158
WMC2377669	103
WMC2377671	112
WMC2377675	92
WMC2377676	208
WMC2377677	170
WMC2377682	90
WMC2377685	87
WMC2377688	213
WMC2377695	213
WMC2377696	128
WMC2377697	188
WMC2377708	87
WMC2377709	203
WMC2377712	208
WMC2377713	184
WMC2377714	89
WMC2377719	114
WMC2377722	176
WMC2377724	201
WMC2377726	79
WMC2377727	128
WMC2377738	110
WMC2377741	69
WMC2377742	190
WMC2377743	83
WMC2377750	113
WMC2377753	190
WMC2377763	86
WMC2377764	85
WMC2377767	119
WMC2377768	90
WMC2377769	213
WMC2377772	77
WMC2377774	114
WMC2377777	213
WMC2377779	213
WMC2377783	200
WMC2377785	88
WMC2377786	122
WMC2377791	215
WMC2377792	200
WMC2377794	75
WMC2377799	197
WMC2377803	213
WMC2377804	90
WMC2377806	210
WMC2377809	214
WMC2377812	196
WMC2377813	203
WMC2377814	75
WMC2377816	90
WMC2377820	208
WMC2377821	217
WMC2377822	121
WMC2377829	178
WMC2377830	210
WMC2377833	89
WMC2377834	93
WMC2377836	121
WMC2377843	100
WMC2377847	128
WMC2377850	181
WMC2377862	184
WMC2377866	216
WMC2377867	217
WMC2377868	182
WMC2377869	209
WMC2377872	191
WMC2377873	215
WMC2377874	218
WMC2377875	71
WMC2377876	200
WMC2377880	92
WMC2377882	209
WMC2377885	41
WMC2377886	208
WMC2377887	210
WMC2481569	151
WMC2481571	146
WMC2481572	153
WMC2481573	111
WMC2481574	82
WMC2481575	173
WMC2481577	148
WMC2481579	100
WMC2481580	114
WMC2481581	100
WMC2481583	134
WMC2481584	137
WMC2481586	147
WMC2481587	94
WMC2481588	71
WMC2481589	126
WMC2481590	119
WMC2481591	148
WMC2481594	130
WMC2481595	102
WMC2481596	119
WMC2481597	144
WMC2481598	9
WMC2481599	91
WMC2481600	122
WMC2481603	151
WMC2481604	153
WMC2481605	198
WMC2481607	100
WMC2481608	124
WMC2481609	108
WMC2481610	94
WMC2481611	133
WMC2481612	112
WMC2481613	153
WMC2481614	93
WMC2481615	153
WMC2481616	136
WMC2481617	150
WMC2481618	125
WMC2481619	212
WMC2481620	168
WMC2481621	114
WMC2481622	87
WMC2481623	153
WMC2481624	136
WMC2481625	106
WMC2481626	168
WMC2481627	133
WMC2481628	151
WMC2481629	101
WMC2481630	211
WMC2481631	114
WMC2481632	148
WMC2481633	96
WMC2481634	114
WMC2481635	141
WMC2481636	119
WMC2481639	105
WMC2481640	206
WMC2481641	150
WMC2481642	111
WMC2481643	208
WMC2481644	128
WMC2481645	87
WMC2481646	198
WMC2481647	93
WMC2481648	119
WMC2481649	117
WMC2481651	156
WMC2481652	209
WMC2481653	94
WMC2481654	88
WMC2481655	119
WMC2481656	140
WMC2481657	96
WMC2481658	152
WMC2481659	98
WMC2481660	137
WMC2481661	125
WMC2481662	130
WMC2481663	206
WMC2481671	206
WMC2481682	148
WMC2481685	134
WMC2481692	87
WMC2481693	148
WMC2481695	163
WMC2481696	125
WMC2481699	88
WMC2481701	112
WMC2481702	175
WMC2481705	119
WMC2481711	137
WMC2481712	124
WMC2481713	94
WMC2481714	144
WMC2481715	114
WMC2481716	139
WMC2481718	134
WMC2481719	125
WMC2481720	124
WMC2481721	138
WMC2481722	88
WMC2481723	96
WMC2481724	209
WMC2481725	161
WMC2481727	153
WMC2481728	137
WMC2481729	161
WMC2481732	125
WMC2481733	199
WMC2481735	186
WMC2481736	114
WMC2481738	147
WMC2481739	167
WMC2481740	149
WMC2481743	139
WMC2481746	105
WMC2481748	142
WMC2481749	128
WMC2481750	114
WMC2481751	153
WMC2481752	135
WMC2481754	80
WMC2481756	88
WMC2481758	153
WMC2481760	136
WMC2481762	158
WMC2481765	155
WMC2481767	131
WMC2481769	93
WMC2481771	209
WMC2481774	138
WMC2481775	93
WMC2481776	164
WMC2481779	139
WMC2481781	87
WMC2481787	139
WMC2481789	141
WMC2481790	137
WMC2481796	165
WMC2481797	161
WMC2481798	155
WMC2481799	139
WMC2481801	119
WMC2481802	150
WMC2481804	94
WMC2481805	133
WMC2481806	125
WMC2481809	158
WMC2481812	108
WMC2481813	216
WMC2481814	153
WMC2481815	124
WMC2481818	101
WMC2481819	114
WMC2481823	80
WMC2481824	115
WMC2481828	152
WMC2481829	88
WMC2481830	151
WMC2481837	101
WMC2481839	122
WMC2481841	101
WMC2481843	197
WMC2481845	94
WMC2481846	218
WMC2481849	114
WMC2481852	159
WMC2481853	119
WMC2481854	115
WMC2481855	114
WMC2481862	159
WMC2481863	213
WMC2481866	124
WMC2481867	104
WMC2481868	113
WMC2481870	94
WMC2481871	193
WMC2481872	124
WMC2481873	137
WMC2481876	203
WMC2481877	154
WMC2481878	121
WMC2481879	93
WMC2481881	153
WMC2481885	115
WMC2481886	158
WMC2481888	124
WMC2481889	125
WMC2481892	94
WMC2481893	139
WMC2481894	130
WMC2481896	116
WMC2481898	137
WMC2481900	94
WMC2481901	128
WMC2481902	150
WMC2481903	125
WMC2481904	153
WMC2481905	110
WMC2481906	152
WMC2481907	144
WMC2481908	119
WMC2481910	87
WMC2481911	150
WMC2481913	139
WMC2481915	119
WMC2481917	93
WMC2481918	137
WMC2481919	137
WMC2481920	124
WMC2481921	152
WMC2481924	152
WMC2481925	198
WMC2481928	123
WMC2481929	144
WMC2481930	103
WMC2481931	9
WMC2481932	114
WMC2481933	120
WMC2481934	147
WMC2481935	148
WMC2481936	159
WMC2481939	111
WMC2481942	155
WMC2481943	74
WMC2481944	124
WMC2481946	104
WMC2481948	210
WMC2481949	161
WMC2481950	155
WMC2481952	87
WMC2481954	9
WMC2481955	54
WMC2481956	18
WMC2481958	63
WMC2481959	18
WMC2481962	58
WMC2481963	64
WMC2481964	69
WMC2481966	4
WMC2481967	61
WMC2481968	68
WMC2481969	52
WMC2481970	20
WMC2481974	51
WMC2481975	54
WMC2481976	46
WMC2481978	3
WMC2481982	4
WMC2481983	139
WMC2481984	20
WMC2481986	48
WMC2481987	59
WMC2481988	51
WMC2481989	58
WMC2481991	15
WMC2481992	59
WMC2481993	18
WMC2481994	65
WMC2481995	55
WMC2481996	22
WMC2481997	63
WMC2481998	3
WMC2481999	22
WMC2482000	20
WMC2482003	70
WMC2482005	13
WMC2482006	15
WMC2482007	48
WMC2482008	69
WMC2482009	67
WMC2482010	2
WMC2482011	64
WMC2482012	25
WMC2482013	18
WMC2482015	55
WMC2482016	48
WMC2482017	61
WMC2482018	16
WMC2482019	52
WMC2482020	70
WMC2482022	58
WMC2482023	13
WMC2482024	40
WMC2482025	62
WMC2482026	39
WMC2482027	19
WMC2482028	48
WMC2482029	2
WMC2482031	52
WMC2482032	70
WMC2482033	24
WMC2482035	9
WMC2482036	13
WMC2482038	55
WMC2482039	13
WMC2482040	47
WMC2482041	59
WMC2482042	52
WMC2482043	49
WMC2482044	44
WMC2482045	63
WMC2482046	58
WMC2482047	13
WMC2482048	62
WMC2482051	60
WMC2482052	64
WMC2482054	50
WMC2482055	64
WMC2482057	34
WMC2482058	69
WMC2482060	14
WMC2482062	68
WMC2482068	67
WMC2482071	46
WMC2482072	49
WMC2482075	70
WMC2482076	14
WMC2482078	61
WMC2482079	65
WMC2482081	56
WMC2482083	45
WMC2482085	13
WMC2482086	59
WMC2482087	65
WMC2482088	23
WMC2482089	50
WMC2482090	64
WMC2482091	22
WMC2482095	7
WMC2482096	3
WMC2482099	62
WMC2482102	4
WMC2482103	4
WMC2482104	3
WMC2482106	20
WMC2482109	19
WMC2482110	65
WMC2482112	13
WMC2482115	58
WMC2482116	61
WMC2482117	64
WMC2482119	63
WMC2482120	61
WMC2482121	9
WMC2482123	20
WMC2482124	3
WMC2482126	61
WMC2482127	13
WMC2482130	13
WMC2482131	69
WMC2482133	20
WMC2482134	20
WMC2482135	60
WMC2482136	14
WMC2482138	58
WMC2482139	18
WMC2482140	16
WMC2482142	53
WMC2482143	58
WMC2482144	69
WMC2482145	20
WMC2482146	44
WMC2482148	63
WMC2482151	14
WMC2482154	61
WMC2482156	16
WMC2482157	46
WMC2482158	59
WMC2482160	66
WMC2482161	41
WMC2482163	3
WMC2482164	18
WMC2482165	50
WMC2482166	39
WMC2482168	40
WMC2482170	52
WMC2482171	59
WMC2482174	50
WMC2482175	58
WMC2482176	24
WMC2482181	16
WMC2482182	48
WMC2482184	24
WMC2482190	18
WMC2482191	13
WMC2482192	50
WMC2482193	22
WMC2482196	17
WMC2482197	14
WMC2482198	62
WMC2482199	24
WMC2482200	67
WMC2482201	22
WMC2482202	15
WMC2482203	26
WMC2482206	49
WMC2482207	67
WMC2482209	24
WMC2482210	14
WMC2482211	70
WMC2482213	52
WMC2482215	138
WMC2482216	61
WMC2482217	59
WMC2482218	67
WMC2482219	64
WMC2482220	22
WMC2482222	45
WMC2482223	50
WMC2482224	41
WMC2482226	39
WMC2482227	37
WMC2482228	14
WMC2482229	15
WMC2482230	52
WMC2482232	4
WMC2482233	50
WMC2482236	16
WMC2482237	9
WMC2482238	26
WMC2482239	17
WMC2482240	63
WMC2482241	18
WMC2482244	69
WMC2482245	62
WMC2482246	46
WMC2482247	20
WMC2482249	65
WMC2482250	19
WMC2482251	24
WMC2482253	56
WMC2482254	23
WMC2482255	34
WMC2482257	68
WMC2482258	9
WMC2482260	58
WMC2482262	61
WMC2482263	3
WMC2482265	18
WMC2482266	52
WMC2482267	26
WMC2482268	66
WMC2482269	22
WMC2482270	51
WMC2482271	39
WMC2482275	20
WMC2482276	9
WMC2482277	67
WMC2482278	59
WMC2482279	61
WMC2482280	14
WMC2482282	61
WMC2482284	24
WMC2482285	63
WMC2482286	14
WMC2482287	14
WMC2482288	13
WMC2482289	67
WMC2482290	69
WMC2482291	69
WMC2482292	62
WMC2482293	65
WMC2482294	46
WMC2482296	59
WMC2482301	26
WMC2482302	18
WMC2482303	61
WMC2482304	4
WMC2482306	48
WMC2482307	53
WMC2482308	16
WMC2482309	54
WMC2482310	68
WMC2482312	49
WMC2482313	49
WMC2482314	64
WMC2482315	64
WMC2482317	20
WMC2482318	50
WMC2482319	62
WMC2482320	50
WMC2482321	15
WMC2482326	23
WMC2482327	70
WMC2482328	64
WMC2482329	49
WMC2482331	57
WMC2482333	58
WMC2482335	17
WMC2482336	25
WMC2482337	168
WMC2482338	109
WMC2482339	135
WMC2482340	193
WMC2482342	165
WMC2482343	71
WMC2482345	80
WMC2482346	218
WMC2482347	169
WMC2482349	94
WMC2482350	165
WMC2482351	159
WMC2482352	82
WMC2482353	83
WMC2482354	178
WMC2482355	90
WMC2482356	82
WMC2482357	197
WMC2482358	87
WMC2482359	182
WMC2482360	124
WMC2482362	171
WMC2482363	88
WMC2482364	74
WMC2482365	27
WMC2482366	163
WMC2482367	75
WMC2482368	210
WMC2482369	168
WMC2482370	171
WMC2482371	169
WMC2482372	210
WMC2482373	188
WMC2482374	91
WMC2482375	169
WMC2482376	175
WMC2482377	180
WMC2482379	168
WMC2482380	170
WMC2482381	176
WMC2482382	212
WMC2482383	77
WMC2482384	184
WMC2482385	75
WMC2482386	86
WMC2482387	214
WMC2482388	179
WMC2482389	188
WMC2482390	211
WMC2482391	171
WMC2482392	76
WMC2482393	176
WMC2482394	216
WMC2482395	182
WMC2482396	199
WMC2482397	174
WMC2482398	209
WMC2482399	204
WMC2482400	107
WMC2482401	191
WMC2482402	83
WMC2482403	199
WMC2482404	210
WMC2482405	169
WMC2482406	178
WMC2482407	163
WMC2482408	163
WMC2482409	218
WMC2482410	141
WMC2482411	184
WMC2482412	107
WMC2482413	215
WMC2482414	82
WMC2482415	172
WMC2482416	168
WMC2482417	213
WMC2482419	151
WMC2482420	167
WMC2482421	180
WMC2482422	191
WMC2482424	209
WMC2482425	37
WMC2482426	170
WMC2482427	199
WMC2482428	184
WMC2482429	163
WMC2482430	213
WMC2482431	166
WMC2482432	178
WMC2482433	176
WMC2482435	175
WMC2482439	114
WMC2482441	214
WMC2482444	80
WMC2482446	163
WMC2482447	87
WMC2482449	207
WMC2482450	80
WMC2482451	168
WMC2482453	212
WMC2482454	167
WMC2482457	185
WMC2482458	106
WMC2482459	75
WMC2482460	167
WMC2482462	162
WMC2482463	75
WMC2482464	191
WMC2482465	135
WMC2482466	163
WMC2482467	165
WMC2482469	185
WMC2482472	165
WMC2482473	170
WMC2482474	211
WMC2482475	185
WMC2482477	209
WMC2482478	217
WMC2482479	168
WMC2482480	171
WMC2482481	177
WMC2482482	135
WMC2482483	203
WMC2482484	86
WMC2482486	187
WMC2482487	180
WMC2482488	208
WMC2482489	203
WMC2482491	164
WMC2482492	164
WMC2482493	163
WMC2482494	176
WMC2482495	107
WMC2482496	192
WMC2482497	191
WMC2482499	78
WMC2482501	172
WMC2482503	163
WMC2482504	167
WMC2482506	174
WMC2482507	212
WMC2482508	133
WMC2482509	94
WMC2482510	202
WMC2482511	170
WMC2482512	209
WMC2482513	78
WMC2482514	78
WMC2482515	87
WMC2482516	118
WMC2482517	171
WMC2482518	211
WMC2482519	181
WMC2482520	190
WMC2482522	171
WMC2482523	176
WMC2482524	116
WMC2482525	162
WMC2482526	162
WMC2482528	162
WMC2482529	212
WMC2482530	114
WMC2482531	152
WMC2482532	75
WMC2482533	210
WMC2482535	198
WMC2482539	213
WMC2482542	199
WMC2482543	188
WMC2482545	217
WMC2482546	217
WMC2482547	169
WMC2482549	165
WMC2482550	86
WMC2482551	109
WMC2482554	170
WMC2482555	132
WMC2482556	165
WMC2482557	133
WMC2482558	166
WMC2482559	211
WMC2482560	167
WMC2482561	159
WMC2482565	211
WMC2482566	170
WMC2482567	80
WMC2482569	184
WMC2482570	134
WMC2482572	218
WMC2482574	162
WMC2482575	159
WMC2482576	172
WMC2482578	183
WMC2482579	182
WMC2482580	148
WMC2482581	197
WMC2482583	121
WMC2482584	200
WMC2482585	186
WMC2482586	197
WMC2482587	216
WMC2482590	189
WMC2482593	200
WMC2482594	193
WMC2482595	206
WMC2482596	187
WMC2482597	209
WMC2482599	179
WMC2482600	88
WMC2482601	163
WMC2482603	198
WMC2482604	165
WMC2482605	213
WMC2482606	185
WMC2482607	188
WMC2482608	171
WMC2482609	183
WMC2482610	129
WMC2482611	197
WMC2482612	163
WMC2482613	165
WMC2482614	84
WMC2482615	173
WMC2482617	75
WMC2482618	217
WMC2482620	184
WMC2482622	166
WMC2482623	217
WMC2482625	206
WMC2482627	201
WMC2482629	166
WMC2482630	165
WMC2482631	194
WMC2482634	170
WMC2482635	129
WMC2482636	206
WMC2482637	174
WMC2482638	167
WMC2482639	216
WMC2482640	175
WMC2482641	209
WMC2482642	85
WMC2482643	104
WMC2482644	211
WMC2482645	166
WMC2482646	182
WMC2482649	154
WMC2482650	168
WMC2482651	180
WMC2482652	154
WMC2482653	163
WMC2482654	169
WMC2482656	165
WMC2482658	176
WMC2482661	210
WMC2482662	205
WMC2482663	90
WMC2482665	171
WMC2482668	216
WMC2482669	163
